

# Program:          AlphaSim 
# Author:           B. Douglas Ward 
# Initial Release:  18 Jun 1997 
# Latest Revision:  09 Jun 2009 

# Data set dimensions: 
# nx =   240   ny =   240   nz =   130   (voxels)
# dx =  1.00   dy =  1.00   dz =  1.00   (mm)

# Gaussian filter widths: 
# sigmax =  3.40   FWHMx =  8.00 
# sigmay =  3.40   FWHMy =  8.00 
# sigmaz =  3.40   FWHMz =  8.00 

# Cluster connection radius: rmm =  1.00 

# Threshold probability: pthr = 5.000000e-03 

# Number of Monte Carlo iterations =  1000 

# Cl Size   Frequency    CumuProp     p/Voxel   Max Freq       Alpha
   2720             0    0.999999  0.00000039          0    0.001000
   2721             0    0.999999  0.00000039          0    0.001000
   2722             0    0.999999  0.00000039          0    0.001000
   2723             0    0.999999  0.00000039          0    0.001000
   2724             0    0.999999  0.00000039          0    0.001000
   2725             0    0.999999  0.00000039          0    0.001000
   2726             0    0.999999  0.00000039          0    0.001000
   2727             0    0.999999  0.00000039          0    0.001000
   2728             0    0.999999  0.00000039          0    0.001000
   2729             0    0.999999  0.00000039          0    0.001000
   2730             0    0.999999  0.00000039          0    0.001000
   2731             0    0.999999  0.00000039          0    0.001000
   2732             0    0.999999  0.00000039          0    0.001000
   2733             0    0.999999  0.00000039          0    0.001000
   2734             0    0.999999  0.00000039          0    0.001000
   2735             0    0.999999  0.00000039          0    0.001000
   2736             0    0.999999  0.00000039          0    0.001000
   2737             0    0.999999  0.00000039          0    0.001000
   2738             0    0.999999  0.00000039          0    0.001000
   2739             0    0.999999  0.00000039          0    0.001000
   2740             0    0.999999  0.00000039          0    0.001000
   2741             0    0.999999  0.00000039          0    0.001000
   2742             0    0.999999  0.00000039          0    0.001000
   2743             0    0.999999  0.00000039          0    0.001000
   2744             0    0.999999  0.00000039          0    0.001000
   2745             0    0.999999  0.00000039          0    0.001000
   2746             0    0.999999  0.00000039          0    0.001000
   2747             0    0.999999  0.00000039          0    0.001000
   2748             0    0.999999  0.00000039          0    0.001000
   2749             0    0.999999  0.00000039          0    0.001000
   2750             0    0.999999  0.00000039          0    0.001000
   2751             0    0.999999  0.00000039          0    0.001000
   2752             0    0.999999  0.00000039          0    0.001000
   2753             0    0.999999  0.00000039          0    0.001000
   2754             0    0.999999  0.00000039          0    0.001000
   2755             0    0.999999  0.00000039          0    0.001000
   2756             0    0.999999  0.00000039          0    0.001000
   2757             0    0.999999  0.00000039          0    0.001000
   2758             0    0.999999  0.00000039          0    0.001000
   2759             0    0.999999  0.00000039          0    0.001000
   2760             0    0.999999  0.00000039          0    0.001000
   2761             0    0.999999  0.00000039          0    0.001000
   2762             0    0.999999  0.00000039          0    0.001000
   2763             0    0.999999  0.00000039          0    0.001000
   2764             0    0.999999  0.00000039          0    0.001000
   2765             0    0.999999  0.00000039          0    0.001000
   2766             0    0.999999  0.00000039          0    0.001000
   2767             0    0.999999  0.00000039          0    0.001000
   2768             0    0.999999  0.00000039          0    0.001000
   2769             0    0.999999  0.00000039          0    0.001000
   2770             0    0.999999  0.00000039          0    0.001000
   2771             0    0.999999  0.00000039          0    0.001000
   2772             0    0.999999  0.00000039          0    0.001000
   2773             0    0.999999  0.00000039          0    0.001000
   2774             0    0.999999  0.00000039          0    0.001000
   2775             0    0.999999  0.00000039          0    0.001000
   2776             0    0.999999  0.00000039          0    0.001000
   2777             0    0.999999  0.00000039          0    0.001000
   2778             0    0.999999  0.00000039          0    0.001000
   2779             0    0.999999  0.00000039          0    0.001000
   2780             0    0.999999  0.00000039          0    0.001000
   2781             0    0.999999  0.00000039          0    0.001000
   2782             0    0.999999  0.00000039          0    0.001000
   2783             0    0.999999  0.00000039          0    0.001000
   2784             0    0.999999  0.00000039          0    0.001000
   2785             0    0.999999  0.00000039          0    0.001000
   2786             0    0.999999  0.00000039          0    0.001000
   2787             0    0.999999  0.00000039          0    0.001000
   2788             0    0.999999  0.00000039          0    0.001000
   2789             0    0.999999  0.00000039          0    0.001000
   2790             0    0.999999  0.00000039          0    0.001000
   2791             0    0.999999  0.00000039          0    0.001000
   2792             0    0.999999  0.00000039          0    0.001000
   2793             0    0.999999  0.00000039          0    0.001000
   2794             0    0.999999  0.00000039          0    0.001000
   2795             0    0.999999  0.00000039          0    0.001000
   2796             0    0.999999  0.00000039          0    0.001000
   2797             0    0.999999  0.00000039          0    0.001000
   2798             0    0.999999  0.00000039          0    0.001000
   2799             0    0.999999  0.00000039          0    0.001000
   2800             0    0.999999  0.00000039          0    0.001000
   2801             0    0.999999  0.00000039          0    0.001000
   2802             0    0.999999  0.00000039          0    0.001000
